StudyName,ExportDate,Name,Age,Gender,StimulusName,SlideType,EventSource,Timestamp,MediaTime,PostMarker,Annotation,FrameNo,FrameTime,NoOfFaces,FaceRect_X,FaceRect_Y,FaceRect_Width,FaceRect_Height,Joy_Evidence,Joy_Intensity,Anger_Evidence,Anger_Intensity,Surprise_Evidence,Surprise_Intensity,Fear_Evidence,Fear_Intensity,Contempt_Evidence,Contempt_Intensity,Disgust_Evidence,Disgust_Intensity,Sadness_Evidence,Sadness_Intensity,Neutral_Evidence,Neutral_Intensity,Positive_Evidence,Positive_Intensity,Negative_Evidence,Negative_Intensity,AU1_Evidence,AU2_Evidence,AU4_Evidence,AU5_Evidence,AU6_Evidence,AU7_Evidence,AU9_Evidence,AU10_Evidence,AU12_Evidence,AU14_Evidence,AU15_Evidence,AU17_Evidence,AU18_Evidence,AU20_Evidence,AU23_Evidence,AU24_Evidence,AU25_Evidence,AU26_Evidence,AU28_Evidence,AU43_Evidence,LiveMarker,KeyStroke,MarkerText,SceneType,SceneOutput,SceneParent
Validierungsstudie_VP1-30,20160620,VP36,1,FEMALE,Emotient_Baseline,TestImage,Emotient FACET,673,NaN,NaN,NaN,19,639,1,131,47,265,265,-1,4984,0,0,21921,0,0,63561,0,-0,43976,0,-0,74474,0,0,23735,0,0,14757,0,1,2359,0,-1,4984,0,0,23735,0,-1,8662,-1,7989,-0,43202,-0,79985,-0,66157,-0,049757,-0,88863,-0,55739,-1,3846,-1,4456,-1,5883,-1,145,-0,24688,-0,73289,-0,63947,-0,9143,-0,25097,-1,2233,-3,3099,-2,5635,,,NaN,,,
Validierungsstudie_VP1-30,20160620,VP36,1,FEMALE,Emotient_Baseline,TestImage,Emotient FACET,705,NaN,NaN,NaN,20,671,1,131,48,265,265,-1,6011,0,0,15393,0,1,0782,0,-0,17675,0,-0,81893,0,0,15057,0,0,21306,0,1,3259,0,-1,6011,0,0,21306,0,-1,7372,-1,6928,-0,4968,-0,68474,-0,75956,-0,14529,-1,0331,-0,60663,-1,4866,-1,5164,-1,594,-1,19,-0,23888,-0,78987,-0,73422,-1,0175,-0,2019,-1,2041,-3,429,-2,5441,,,NaN,,,
Validierungsstudie_VP1-30,20160620,VP36,1,FEMALE,Emotient_Baseline,TestImage,Emotient FACET,737,NaN,NaN,NaN,21,703,1,133,50,260,260,-2,1874,0,0,036747,0,0,78509,0,-0,15916,0,-1,0465,0,-0,018229,0,0,072896,0,1,4337,0,-2,1874,0,0,072896,0,-1,7612,-1,734,-0,4983,-0,65262,-0,78238,-0,12401,-1,4756,-0,61067,-1,6332,-1,7218,-1,7786,-1,4663,-0,57875,-0,8846,-0,82065,-1,22,-0,18408,-1,2255,-3,8983,-2,7134,,,NaN,,,
Validierungsstudie_VP1-30,20160620,VP36,1,FEMALE,Emotient_Baseline,TestImage,Emotient FACET,769,NaN,NaN,NaN,22,735,1,132,49,261,261,-1,7747,0,0,17227,0,0,71344,0,-0,33083,0,-0,87134,0,0,10807,0,0,013398,0,1,2651,0,-1,7747,0,0,17227,0,-1,7842,-1,7726,-0,44015,-0,72738,-0,68304,-0,061157,-1,1113,-0,53556,-1,5029,-1,5826,-1,762,-1,3065,-0,36223,-0,8372,-0,80103,-1,0807,-0,16472,-1,1855,-3,6621,-2,4456,,,NaN,,,
Validierungsstudie_VP1-30,20160620,VP36,1,FEMALE,Emotient_Baseline,TestImage,Emotient FACET,801,NaN,NaN,NaN,23,767,1,132,49,262,262,-1,9326,0,0,10703,0,1,175,0,-0,12547,0,-0,92692,0,-0,062119,0,0,040018,0,1,4594,0,-1,9326,0,0,10703,0,-1,7909,-1,7386,-0,56926,-0,69458,-0,80933,-0,17942,-1,2705,-0,62976,-1,6094,-1,6587,-1,7424,-1,3753,-0,31462,-0,89786,-0,83177,-1,1346,-0,090082,-1,1355,-3,7275,-2,5838,,,NaN,,,
Validierungsstudie_VP1-30,20160620,VP36,1,FEMALE,Emotient_Baseline,TestImage,Emotient FACET,833,NaN,NaN,NaN,24,799,1,132,48,262,262,-1,8149,0,0,14006,0,0,70416,0,-0,32788,0,-0,88242,0,0,061001,0,0,1325,0,1,3744,0,-1,8149,0,0,14006,0,-1,8122,-1,7802,-0,50757,-0,7475,-0,74739,-0,10873,-1,1628,-0,56645,-1,5191,-1,5852,-1,6205,-1,3041,-0,29656,-0,79197,-0,70147,-1,0278,-0,18906,-1,1996,-3,6257,-2,602,,,NaN,,,
Validierungsstudie_VP1-30,20160620,VP36,1,FEMALE,Emotient_Baseline,TestImage,Emotient FACET,865,NaN,NaN,NaN,25,831,1,131,49,263,263,-1,786,0,0,10709,0,0,977,0,-0,14447,0,-0,88101,0,-0,026995,0,0,061293,0,1,3966,0,-1,786,0,0,10709,0,-1,7564,-1,6555,-0,50794,-0,60023,-0,75677,-0,10112,-1,2852,-0,66362,-1,5431,-1,594,-1,7665,-1,39,-0,36411,-0,84987,-0,77508,-1,1168,-0,17743,-1,2184,-3,616,-2,5617,,,NaN,,,
Validierungsstudie_VP1-30,20160620,VP36,1,FEMALE,Emotient_Baseline,TestImage,Emotient FACET,897,NaN,NaN,NaN,26,863,1,133,49,261,261,-1,7074,0,0,15372,0,0,63379,0,-0,16219,0,-0,72411,0,0,022647,0,0,12825,0,1,3343,0,-1,7074,0,0,15372,0,-1,7868,-1,795,-0,50381,-0,71727,-0,82644,-0,16758,-1,2863,-0,62981,-1,4527,-1,4657,-1,7108,-1,3072,-0,40344,-0,80681,-0,78835,-0,9992,-0,2972,-1,2492,-3,4979,-2,5134,,,NaN,,,
Validierungsstudie_VP1-30,20160620,VP36,1,FEMALE,Emotient_Baseline,TestImage,Emotient FACET,945,NaN,NaN,NaN,27,911,1,132,49,260,260,-1,4257,0,0,044163,0,0,049013,0,-0,19019,0,-0,55134,0,0,031146,0,0,10827,0,1,3364,0,-1,4257,0,0,10827,0,-1,8526,-1,854,-0,53758,-0,71435,-0,76446,-0,099151,-1,4966,-0,66905,-1,3017,-1,326,-1,8095,-1,3886,-0,59279,-0,76394,-0,74627,-0,93443,-0,37422,-1,2611,-3,2463,-2,7933,,,NaN,,,
Validierungsstudie_VP1-30,20160620,VP36,1,FEMALE,Emotient_Baseline,TestImage,Emotient FACET,977,NaN,NaN,NaN,28,943,1,134,50,258,258,-0,50997,0,0,04226,0,0,026695,0,0,15622,0,-0,17675,0,0,068215,0,0,0043097,0,1,0826,0,-0,50997,0,0,15622,0,-1,8759,-1,8746,-0,51325,-0,6956,-0,73382,-0,088945,-1,6035,-0,60668,-0,88646,-0,92798,-1,8477,-1,3368,-0,61381,-0,54587,-0,61877,-0,70585,-0,21836,-1,0263,-2,6215,-2,697,,,NaN,,,
